FCODE,MAP_TILE,MAP_TILE_DISPLAY_NAME,OBJECTID,FEATURE_AREA_SQM,FEATURE_LENGTH_M,GEOMETRY_AREA,GEOMETRY_LEN,fme_feature_type,OBJECTID_1
RG90020000,094O094,94O.094,5753,124522715.677399992942810,44636.285000000003492,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5645
RG90020000,094D072,94D.072,5312,136252446.695899993181229,46738.600299999998242,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5646
RG90020000,094D083,94D.083,5313,135892449.061500012874603,46674.191599999998289,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5647
RG90020000,094D094,94D.094,5314,135532018.936199992895126,46609.704100000002654,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5648
RG90020000,094E005,94E.005,5315,135171154.237100005149841,46545.140299999999115,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5649
RG90020000,094E016,94E.016,5316,134809862.819000005722046,46480.495499999997264,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5650
RG90020000,094E027,94E.027,5317,134448131.143000006675720,46415.772400000001653,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5651
RG90020000,094E038,94E.038,5318,134085976.384000003337860,46350.968399999997928,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5652
RG90020000,094E049,94E.049,5319,133723393.082300007343292,46286.083800000000338,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5653
RG90020000,094E060,94E.060,5320,133360383.873300001025200,46221.119299999998475,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5654
RG90020000,094E090,94E.090,5457,132268790.040900006890297,46025.733099999997648,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5655
RG90020000,094F091,94F.091,5458,131904082.163200005888939,45960.438999999998487,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5656
RG90020000,094K002,94K.002,5459,131538949.215499997138977,45895.059200000003329,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5657
RG90020000,094K013,94K.013,5460,131173395.034299999475479,45829.599199999996927,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5658
RG90020000,094K024,94K.024,5461,130807415.649299994111061,45764.053299999999581,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5659
RG90020000,094K035,94K.035,5462,130441025.982400000095367,45698.421099999999569,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5660
RG90020000,094K046,94K.046,5463,130074214.394199997186661,45632.704799999999523,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5661
RG90020000,094K057,94K.057,5464,129706990.028899997472763,45566.901899999997113,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5662
RG90020000,094K068,94K.068,5465,129339347.165299996733665,45501.012799999996787,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5663
RG90020000,104A097,104A.097,5608,135532017.726000010967255,46609.706799999999930,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5671
RG90020000,104H008,104H.008,5609,135171150.043999999761581,46545.139300000002549,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5672
RG90020000,104H017,104H.017,5687,134809857.830099999904633,46480.495800000004238,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5678
RG90020000,094F061,94F.061,5321,132996941.703099995851517,46156.072200000002340,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5682
RG90020000,094F072,94F.072,5322,132633076.150099992752075,46090.944000000003143,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5683
RG90020000,094F083,94F.083,5323,132268785.820500001311302,46025.730100000000675,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5684
RG90020000,094F094,94F.094,5324,131904077.037499994039536,45960.436999999998079,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5685
RG90020000,094K005,94K.005,5325,131538945.256400004029274,45895.059999999997672,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5686
RG90020000,094K016,94K.016,5326,131173388.792199999094009,45829.598599999997532,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5687
RG90020000,094K027,94K.027,5327,130807413.735200002789497,45764.052199999998265,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5688
RG90020000,094K038,94K.038,5328,130441026.139699995517731,45698.422200000000885,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5689
RG90020000,094K049,94K.049,5329,130074211.617500007152557,45632.703000000001339,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5690
RG90020000,094K079,94K.079,5466,128971290.765200003981590,45435.034899999998743,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5691
RG90020000,094K090,94K.090,5467,128602821.294599995017052,45368.969599999996717,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5692
RG90020000,094J091,94J.091,5468,128233943.968299999833107,45302.816200000001118,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5693
RG90020000,094O002,94O.002,5469,127864650.972000002861023,45236.575100000001839,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5694
RG90020000,094O013,94O.013,5470,127494944.234999999403954,45170.243600000001607,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5695
RG90020000,094O024,94O.024,5471,127124840.746199995279312,45103.821199999998498,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5696
RG90020000,094O035,94O.035,5472,126754318.815799996256828,45037.307000000000698,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5697
RG90020000,094O046,94O.046,5473,126383397.361699998378754,44970.702700000001641,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5698
RG90020000,094O057,94O.057,5474,126012067.810599997639656,44904.006200000003446,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5699
RG90020000,104H019,104H.019,5610,134809853.673599988222122,46480.495000000002619,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5700
RG90020000,094E075,94E.075,5616,132633081.035099998116493,46090.944300000002841,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5706
RG90020000,094E086,94E.086,5617,132268786.871999993920326,46025.732600000003004,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5707
RG90020000,094E097,94E.097,5618,131904077.283800005912781,45960.436999999998079,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5708
RG90020000,094K060,94K.060,5330,129706993.969400003552437,45566.902900000000955,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5718
RG90020000,094J061,94J.061,5331,129339350.981199994683266,45501.012499999997090,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5719
RG90020000,094J072,94J.072,5332,128971294.304199993610382,45435.033799999997427,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5720
RG90020000,094J083,94J.083,5333,128602822.280900001525879,45368.970600000000559,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5721
RG90020000,094J094,94J.094,5334,128233939.186700001358986,45302.815999999998894,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5722
RG90020000,094O005,94O.005,5335,127864647.316200003027916,45236.575299999996787,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5723
RG90020000,094O016,94O.016,5336,127494947.812399998307228,45170.243099999999686,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5724
RG90020000,094O027,94O.027,5337,127124839.874599993228912,45103.820399999996880,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5725
RG90020000,094O038,94O.038,5338,126754321.062999993562698,45037.306799999998475,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5726
RG90020000,094O068,94O.068,5475,125640331.193700000643730,44837.218200000002980,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5727
RG90020000,094O079,94O.079,5476,125268191.876800000667572,44770.332900000001246,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5728
RG90020000,094O090,94O.090,5477,124895649.826299995183945,44703.355499999997846,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5729
RG90020000,094P091,94P.091,5478,124522726.877599999308586,44636.285300000003190,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5730
RG90020000,094L008,94L.008,5619,131538942.402700006961823,45895.059800000002724,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5736
RG90020000,094L019,94L.019,5620,131173387.125900000333786,45829.598599999997532,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5737
RG90020000,094L030,94L.030,5621,130807418.806400001049042,45764.053700000004028,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5738
RG90020000,094K031,94K.031,5622,130441028.276299998164177,45698.421600000001490,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5739
RG90020000,094K042,94K.042,5623,130074218.278300002217293,45632.705699999998615,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5740
RG90020000,094K053,94K.053,5624,129706990.321799993515015,45566.901499999999942,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5741
RG90020000,094K064,94K.064,5625,129339350.524299994111061,45501.012399999999616,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5742
RG90020000,094K075,94K.075,5626,128971294.079099997878075,45435.035700000000361,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5743
RG90020000,094K086,94K.086,5627,128602817.886000007390976,45368.969799999998941,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5744
RG90020000,094P097,94P.097,5195,124522718.685000002384186,44636.284099999997125,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5745
RG90020000,094O049,94O.049,5339,126383392.662499994039536,44970.702600000004168,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5754
RG90020000,094O060,94O.060,5340,126012069.570600003004074,44904.008000000001630,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5755
RG90020000,094P061,94P.061,5341,125640334.270600005984306,44837.217300000003888,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5756
RG90020000,094P072,94P.072,5342,125268198.637500002980232,44770.333899999997811,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5757
RG90020000,094P083,94P.083,5343,124895660.125499993562698,44703.357100000001083,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5758
RG90020000,094P094,94P.094,5344,124522719.852099999785423,44636.285100000000966,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5759
RG90020000,104I079,104I.079,6195,128971294.143800005316734,45435.033799999997427,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5772
RG90020000,104I090,104I.090,6196,128602823.969400003552437,45368.971299999997427,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5773
RG90020000,094L091,94L.091,6197,128233942.820199996232986,45302.816700000003038,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5774
RG90020000,094M002,94M.002,6198,127864652.810599997639656,45236.575599999996484,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5775
RG90020000,094M013,94M.013,6199,127494950.986900001764297,45170.242500000000291,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5776
RG90020000,094M024,94M.024,6200,127124835.026199996471405,45103.819700000000012,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5777
RG90020000,094M035,94M.035,6201,126754316.434300005435944,45037.307699999997567,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5778
RG90020000,094M046,94M.046,6202,126383394.040399998426437,44970.701999999997497,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5779
RG90020000,094M057,94M.057,6203,126012066.397699996829033,44904.006000000001222,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5780
RG90020000,094L015,94L.015,5772,131173390.132200002670288,45829.598599999997532,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5781
RG90020000,094L026,94L.026,5773,130807423.591000005602837,45764.054400000000896,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5782
RG90020000,094L037,94L.037,5774,130441024.596900001168251,45698.421099999999569,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5783
RG90020000,094L048,94L.048,5775,130074218.097100004553795,45632.704200000000128,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5784
RG90020000,094L059,94L.059,5776,129706990.346300005912781,45566.903100000003178,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5785
RG90020000,094L070,94L.070,5777,129339348.362200006842613,45501.011299999998300,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5786
RG90020000,094K071,94K.071,5778,128971293.394899994134903,45435.035300000003190,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5787
RG90020000,094K082,94K.082,5779,128602823.308500006794930,45368.971299999997427,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5788
RG90020000,094K093,94K.093,5780,128233940.306500002741814,45302.816800000000512,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5789
RG90020000,094L022,94L.022,5919,130807416.713899999856949,45764.051899999998568,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5793
RG90020000,094L033,94L.033,5920,130441027.346599996089935,45698.422200000000885,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5794
RG90020000,094L044,94L.044,5921,130074216.147200003266335,45632.705000000001746,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5795
RG90020000,094L055,94L.055,5922,129706986.273100003600121,45566.900800000003073,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5796
RG90020000,094L066,94L.066,5923,129339346.311199992895126,45501.012000000002445,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5797
RG90020000,094L077,94L.077,5924,128971293.816300004720688,45435.035100000000966,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5798
RG90020000,104I039,104I.039,6060,130441023.597800001502037,45698.421999999998661,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5799
RG90020000,104I050,104I.050,6061,130074216.584399998188019,45632.703399999998510,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5800
RG90020000,094L051,94L.051,6062,129706994.513300001621246,45566.902900000000955,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5801
RG90020000,094L062,94L.062,6063,129339349.295300006866455,45501.012999999999010,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5802
RG90020000,094L073,94L.073,6064,128971295.828400000929832,45435.033999999999651,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5803
RG90020000,094L084,94L.084,6065,128602828.240299999713898,45368.971400000002177,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5804
RG90020000,094L095,94L.095,6066,128233940.993100002408028,45302.815900000001420,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5805
RG90020000,094M006,94M.006,6067,127864651.717099994421005,45236.575599999996484,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5806
RG90020000,094M017,94M.017,6068,127494949.123300001025200,45170.242100000003120,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5807
RG90020000,094M068,94M.068,6204,125640332.069000005722046,44837.217100000001665,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5808
RG90020000,094M079,94M.079,6205,125268193.409500002861023,44770.333700000002864,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5809
RG90020000,094M090,94M.090,6206,124895656.203099995851517,44703.357300000003306,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5810
RG90020000,094N091,94N.091,6207,124522717.803299993276596,44636.284200000001874,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5811
RG90020000,094N004,94N.004,5781,127864646.251499995589256,45236.575299999996787,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5817
RG90020000,094N015,94N.015,5782,127494946.031499996781349,45170.242200000000594,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5818
RG90020000,094N026,94N.026,5783,127124840.935100004076958,45103.819700000000012,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5819
RG90020000,094N037,94N.037,5784,126754320.283199995756149,45037.307399999997870,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5820
RG90020000,094N048,94N.048,5785,126383398.531599998474121,44970.703600000000733,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5821
RG90020000,094N059,94N.059,5786,126012067.656000003218651,44904.005600000004051,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5822
RG90020000,094N070,94N.070,5787,125640337.374099999666214,44837.215900000002875,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5823
RG90020000,094O071,94O.071,5788,125268194.730700001120567,44770.334699999999430,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5824
RG90020000,094O082,94O.082,5789,124895656.216399997472763,44703.355400000000373,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5825
RG90020000,094L088,94L.088,5925,128602822.320999994874001,45368.970500000003085,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5826
RG90020000,094L099,94L.099,5926,128233949.841800004243851,45302.818700000003446,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5827
RG90020000,094M010,94M.010,5927,127864653.174600005149841,45236.574000000000524,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5828
RG90020000,094N011,94N.011,5928,127494949.973900005221367,45170.242899999997462,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5829
RG90020000,094N022,94N.022,5929,127124839.241799995303154,45103.821799999997893,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5830
RG90020000,094N033,94N.033,5930,126754321.551100000739098,45037.308100000002014,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5831
RG90020000,094N044,94N.044,5931,126383396.308599993586540,44970.702299999997194,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5832
RG90020000,094N055,94N.055,5932,126012072.341999992728233,44904.006600000000617,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5833
RG90020000,094N066,94N.066,5933,125640337.985599994659424,44837.217499999998836,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5834
RG90020000,094M028,94M.028,6069,127124836.381200000643730,45103.820800000001327,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5835
RG90020000,094M039,94M.039,6070,126754318.198899999260902,45037.308199999999488,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5836
RG90020000,094M050,94M.050,6071,126383399.789800003170967,44970.704599999997299,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5837
RG90020000,094N051,94N.051,6072,126012069.529899999499321,44904.006500000003143,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5838
RG90020000,094N062,94N.062,6073,125640336.318599998950958,44837.217300000003888,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5839
RG90020000,094N073,94N.073,6074,125268197.732500001788139,44770.333400000003166,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5840
RG90020000,094N084,94N.084,6075,124895663.372899994254112,44703.357100000001083,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5841
RG90020000,094N095,94N.095,6076,124522716.610200002789497,44636.284899999998743,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5842
RG90020000,094O093,94O.093,5790,124522723.282000005245209,44636.286500000001979,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5853
RG90020000,094N077,94N.077,5934,125268197.157199993729591,44770.333299999998417,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5862
RG90020000,094N088,94N.088,5935,124895655.734300002455711,44703.355499999997846,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5863
RG90020000,094N099,94N.099,5936,124522718.717600002884865,44636.286299999999756,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5864
RG90020000,104I056,104I.056,6224,129706986.121199995279312,45566.900600000000850,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5882
RG90020000,104I067,104I.067,6225,129339347.392299994826317,45501.013099999996484,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5883
RG90020000,104I078,104I.078,6226,128971290.805999994277954,45435.033799999997427,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5884
RG90020000,104I089,104I.089,6227,128602829.130799993872643,45368.970900000000256,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5885
RG90020000,104I100,104I.100,6228,128233942.879500001668930,45302.816200000001118,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5886
RG90020000,094M001,94M.001,6229,127864647.253700003027916,45236.575899999996182,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5887
RG90020000,094M012,94M.012,6230,127494945.407900005578995,45170.242500000000291,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5888
RG90020000,104I038,104I.038,6094,130441030.589399993419647,45698.421099999999569,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5914
RG90020000,104I049,104I.049,6095,130074212.787200003862381,45632.704299999997602,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5915
RG90020000,094M042,94M.042,6322,126383392.554600000381470,44970.702900000003865,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5916
RG90020000,094M053,94M.053,6323,126012064.118300005793571,44904.005600000004051,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5917
RG90020000,094M064,94M.064,6324,125640331.577900007367134,44837.218600000000151,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5918
RG90020000,094M075,94M.075,6325,125268190.180999994277954,44770.332399999999325,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5919
RG90020000,094M086,94M.086,6326,124895657.599700003862381,44703.358299999999872,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5920
RG90020000,094M097,94M.097,6327,124522720.796599999070168,44636.284800000001269,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5921
RG90020000,094L003,94L.003,5808,131538946.243499994277954,45895.059399999998277,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5925
RG90020000,094L014,94L.014,5809,131173393.850600004196167,45829.599300000001676,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5926
RG90020000,094L025,94L.025,5810,130807415.521899998188019,45764.052700000000186,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5927
RG90020000,094L036,94L.036,5811,130441023.609500005841255,45698.421099999999569,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5928
RG90020000,094L047,94L.047,5812,130074217.156100004911423,45632.704799999999523,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5929
RG90020000,094L058,94L.058,5813,129706991.520400002598763,45566.901499999999942,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5930
RG90020000,094L069,94L.069,5814,129339346.638500005006790,45501.011500000000524,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5931
RG90020000,094L080,94L.080,5815,128971292.817000001668930,45435.035300000003190,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5932
RG90020000,094K081,94K.081,5816,128602824.447600007057190,45368.970200000003388,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5933
RG90020000,094L032,94L.032,5955,130441025.946500003337860,45698.421999999998661,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5937
RG90020000,094L043,94L.043,5956,130074220.310599997639656,45632.705499999996391,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5938
RG90020000,094L054,94L.054,5957,129706988.467500001192093,45566.901899999997113,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5939
RG90020000,094L065,94L.065,5958,129339342.479900002479553,45501.010800000003655,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5940
RG90020000,094L076,94L.076,5959,128971294.156200006604195,45435.035700000000361,0.000000000000000,0.000000000000000,WHSE_BASEMAPPING.BCGS_20K_GRID,5941
